Name,HIFLD_Name,HIFLD_ID,city,City_Prop,zip,type,Type_Prop,status,Stat_Prop,county,Count_Prop,countyfips,StateShort,StateFull,country,latitude,longitude,naics_code,naics_desc,source,sourcedate,val_method,val_date,lines,LineTxt,max_volt,CurrentMax,min_volt,CurrentMin,max_infer,min_infer,MinVoltCat
Woodbridge,WOODBRIDGE,146798,WOODBRIDGE,Woodbridge,22192,SUBSTATION,Substation,IN SERVICE,In service,PRINCE WILLIAM,Prince William,51153,VA,Virginia,USA,38.654745017,-77.282509097,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",2014-08-26,IMAGERY,2014-08-26,4.0,4,230.0,230,230.0,230,Y,Y,Min 230
Unknown116743,UNKNOWN116743,116743,LORTON,Lorton,22079,SUBSTATION,Substation,IN SERVICE,In service,FAIRFAX,Fairfax,51059,VA,Virginia,USA,38.692150254,-77.259509923,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2014-08-26,IMAGERY,2014-08-26,-999999.0,Unknown,-999999.0,Unknown,-999999.0,Unknown,N,N,Unknown
Lakeridge,LAKERIDGE,146797,WOODBRIDGE,Woodbridge,22192,SUBSTATION,Substation,IN SERVICE,In service,PRINCE WILLIAM,Prince William,51153,VA,Virginia,USA,38.692431378,-77.294868486,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",2014-08-22,IMAGERY,2014-08-22,4.0,4,230.0,230,230.0,230,Y,Y,Min 230
Unknown116742,UNKNOWN116742,116742,LORTON,Lorton,22079,SUBSTATION,Substation,IN SERVICE,In service,FAIRFAX,Fairfax,51059,VA,Virginia,USA,38.69495885,-77.260690969,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2014-08-26,IMAGERY,2014-08-26,2.0,2,230.0,230,230.0,230,Y,Y,Min 230
Covanta Fairfax Energy,COVANTA FAIRFAX ENERGY,116837,LORTON,Lorton,22079,SUBSTATION,Substation,IN SERVICE,In service,FAIRFAX,Fairfax,51059,VA,Virginia,USA,38.696523675,-77.239804875,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, EIA 860",2014-08-28,IMAGERY,2021-06-01,2.0,2,230.0,230,230.0,230,Y,Y,Min 230
Occoquan,OCCOQUAN,147565,LORTON,Lorton,22079,SUBSTATION,Substation,IN SERVICE,In service,FAIRFAX,Fairfax,51059,VA,Virginia,USA,38.713156353,-77.269063766,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, http://www.pjm.com/system-map/default.html",2014-08-21,IMAGERY,2015-04-01,3.0,3,230.0,230,230.0,230,Y,Y,Min 230
Deadend167402,DEADEND167402,167402,LORTON,Lorton,22079,DEAD END,Dead end,IN SERVICE,In service,FAIRFAX,Fairfax,51059,VA,Virginia,USA,38.714279425,-77.270618495,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2019-08-29,IMAGERY,2019-08-29,1.0,1,115.0,115,115.0,115,Y,Y,115 to 229
Ox,OX,146768,FAIRFAX STATION,Fairfax Station,22039,SUBSTATION,Substation,IN SERVICE,In service,FAIRFAX,Fairfax,51059,VA,Virginia,USA,38.723786053,-77.288516761,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, http://www.pjm.com/system-map/default.html",2014-08-21,IMAGERY,2015-04-01,9.0,9,500.0,500,230.0,230,Y,Y,Min 230
Franconia,FRANCONIA,116744,SPRINGFIELD,Springfield,22150,SUBSTATION,Substation,IN SERVICE,In service,FAIRFAX,Fairfax,51059,VA,Virginia,USA,38.73904943,-77.193791114,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, https://www.alexandriava.gov/uploadedFiles/special/dominion/DVP%20Presentation%2003-23-16%20230%20kV%20Update.pdf",2014-08-26,IMAGERY,2017-11-30,4.0,4,230.0,230,230.0,230,Y,Y,Min 230
Belvoir,BELVOIR,116839,ALEXANDRIA,Alexandria,22315,SUBSTATION,Substation,IN SERVICE,In service,FAIRFAX,Fairfax,51059,VA,Virginia,USA,38.741446067,-77.134470716,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, https://www.alexandriava.gov/uploadedFiles/special/dominion/DVP%20Presentation%2003-23-16%20230%20kV%20Update.pdf",2014-08-28,IMAGERY,2017-11-30,4.0,4,230.0,230,230.0,230,Y,Y,Min 230
Unknown116656,UNKNOWN116656,116656,SPRINGFIELD,Springfield,22150,SUBSTATION,Substation,IN SERVICE,In service,FAIRFAX,Fairfax,51059,VA,Virginia,USA,38.747350794,-77.193578141,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2014-08-21,IMAGERY,2014-08-21,2.0,2,230.0,230,230.0,230,Y,Y,Min 230
Gum Springs,GUM SPRINGS,147608,ALEXANDRIA,Alexandria,22306,SUBSTATION,Substation,IN SERVICE,In service,FAIRFAX,Fairfax,51059,VA,Virginia,USA,38.748670824,-77.089312749,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",2014-08-28,IMAGERY,2017-11-30,2.0,2,230.0,230,230.0,230,Y,Y,Min 230
Tap139314,TAP139314,139314,ALEXANDRIA,Alexandria,22315,TAP,Tap,IN SERVICE,In service,FAIRFAX,Fairfax,51059,VA,Virginia,USA,38.763016241,-77.149591885,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2014-08-28,IMAGERY/OTHER,2017-11-28,3.0,3,230.0,230,230.0,230,Y,Y,Min 230
Hayfield,HAYFIELD,116745,ALEXANDRIA,Alexandria,22310,SUBSTATION,Substation,IN SERVICE,In service,FAIRFAX,Fairfax,51059,VA,Virginia,USA,38.763114803,-77.150404319,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, https://www.alexandriava.gov/uploadedFiles/special/dominion/DVP%20Presentation%2003-23-16%20230%20kV%20Update.pdf",2014-08-26,IMAGERY,2017-11-30,4.0,4,230.0,230,230.0,230,Y,Y,Min 230
Keene Mill,KEENE MILL,147569,BURKE,Burke,22015,SUBSTATION,Substation,IN SERVICE,In service,FAIRFAX,Fairfax,51059,VA,Virginia,USA,38.773933073,-77.263494946,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, http://www.pjm.com/system-map/default.html",2014-08-22,IMAGERY,2015-04-01,4.0,4,230.0,230,230.0,230,Y,Y,Min 230
Belle Haven,BELLE HAVEN,173487,ALEXANDRIA,Alexandria,22303,SUBSTATION,Substation,NOT AVAILABLE,Not available,FAIRFAX,Fairfax,51059,VA,Virginia,USA,38.781357087,-77.075183036,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2020-05-01,IMAGERY,2020-05-01,-999999.0,Unknown,-999999.0,Unknown,-999999.0,Unknown,N,N,Unknown
Viriginia Hills,VIRIGINIA HILLS,116747,ALEXANDRIA,Alexandria,22310,SUBSTATION,Substation,IN SERVICE,In service,FAIRFAX,Fairfax,51059,VA,Virginia,USA,38.784851298,-77.108494079,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, https://www.alexandriava.gov/uploadedFiles/special/dominion/DVP%20Presentation%2003-23-16%20230%20kV%20Update.pdf",2014-08-26,IMAGERY,2017-11-30,6.0,6,230.0,230,230.0,230,Y,Y,Min 230
Van Dorn,VAN DOM,116746,ALEXANDRIA,Alexandria,22310,SUBSTATION,Substation,IN SERVICE,In service,FAIRFAX,Fairfax,51059,VA,Virginia,USA,38.794993513,-77.149285378,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, https://www.alexandriava.gov/uploadedFiles/special/dominion/DVP%20Presentation%2003-23-16%20230%20kV%20Update.pdf",2014-08-26,IMAGERY,2017-11-30,2.0,2,230.0,230,230.0,230,Y,Y,Min 230
Ravensworth,RAVENSWORTH,147570,SPRINGFIELD,Springfield,22151,SUBSTATION,Substation,IN SERVICE,In service,FAIRFAX,Fairfax,51059,VA,Virginia,USA,38.796751853,-77.243703076,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, http://www.pjm.com/system-map/default.html",2014-08-22,IMAGERY,2015-04-01,5.0,5,230.0,230,230.0,230,Y,Y,Min 230
Deadend167403,DEADEND167403,167403,ALEXANDRIA,Alexandria,22303,DEAD END,Dead end,IN SERVICE,In service,FAIRFAX,Fairfax,51059,VA,Virginia,USA,38.797600858,-77.082461004,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2019-08-29,IMAGERY,2019-08-29,1.0,1,-999999.0,Unknown,-999999.0,Unknown,N,N,Unknown
Sideburn,SIDEBURN,146787,FAIRFAX,Fairfax,22032,SUBSTATION,Substation,IN SERVICE,In service,FAIRFAX,Fairfax,51059,VA,Virginia,USA,38.798230703,-77.296379194,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, http://www.pjm.com/system-map/default.html",2014-08-28,IMAGERY,2015-04-01,1.0,1,230.0,230,230.0,230,Y,Y,Min 230
Unknown139346,UNKNOWN139346,139346,SPRINGFIELD,Springfield,22151,SUBSTATION,Substation,IN SERVICE,In service,FAIRFAX,Fairfax,51059,VA,Virginia,USA,38.798331753,-77.187185933,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,2016-08-04,IMAGERY/OTHER,2017-05-11,-999999.0,Unknown,-999999.0,Unknown,-999999.0,Unknown,N,N,Unknown
Unknown147584,UNKNOWN147584,147584,ALEXANDRIA,Alexandria,22304,SUBSTATION,Substation,IN SERVICE,In service,ALEXANDRIA,Alexandria,51510,VA,Virginia,USA,38.818637241,-77.10904237,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,2016-08-04,IMAGERY/OTHER,2017-05-11,-999999.0,Unknown,-999999.0,Unknown,-999999.0,Unknown,N,N,Unknown
Braddock,BRADDOCK,147566,ANNANDALE,Annandale,22003,SUBSTATION,Substation,IN SERVICE,In service,FAIRFAX,Fairfax,51059,VA,Virginia,USA,38.821865297,-77.223561139,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, http://www.pjm.com/system-map/default.html",2014-08-22,IMAGERY,2015-04-01,7.0,7,230.0,230,-999999.0,Unknown,Y,N,Unknown
Burke-Sideburn,BURKE-SIDEBURN,116772,FAIRFAX,Fairfax,22032,SUBSTATION,Substation,IN SERVICE,In service,FAIRFAX,Fairfax,51059,VA,Virginia,USA,38.822357296,-77.307388099,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2014-08-27,IMAGERY,2020-05-01,1.0,1,230.0,230,230.0,230,Y,Y,Min 230
Annandale,ANNANDALE,116752,ALEXANDRIA,Alexandria,22312,SUBSTATION,Substation,IN SERVICE,In service,FAIRFAX,Fairfax,51059,VA,Virginia,USA,38.823506477,-77.169013702,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2014-08-26,IMAGERY,2017-11-30,1.0,1,-999999.0,Unknown,-999999.0,Unknown,N,N,Unknown
Unknown139338,UNKNOWN139338,139338,ALEXANDRIA,Alexandria,22305,SUBSTATION,Substation,IN SERVICE,In service,ALEXANDRIA,Alexandria,51510,VA,Virginia,USA,38.842549257,-77.074003035,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,2016-08-04,IMAGERY/OTHER,2017-05-11,-999999.0,Unknown,-999999.0,Unknown,-999999.0,Unknown,N,N,Unknown
Arlington,ARLINGTON,147574,ARLINGTON,Arlington,22206,SUBSTATION,Substation,IN SERVICE,In service,ARLINGTON,Arlington,51013,VA,Virginia,USA,38.847690823,-77.097826242,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, https://www.alexandriava.gov/uploadedFiles/special/dominion/DVP%20Presentation%2003-23-16%20230%20kV%20Update.pdf",2014-08-26,IMAGERY,2017-11-30,4.0,4,230.0,230,230.0,230,Y,Y,Min 230
Unknown147585,UNKNOWN147585,147585,FALLS CHURCH,Falls Church,22042,SUBSTATION,Substation,IN SERVICE,In service,FAIRFAX,Fairfax,51059,VA,Virginia,USA,38.847989968,-77.184883428,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,2016-08-04,IMAGERY/OTHER,2017-05-11,-999999.0,Unknown,-999999.0,Unknown,-999999.0,Unknown,N,N,Unknown
Gallows Road,GALLOWS ROAD,147567,FALLS CHURCH,Falls Church,22042,SUBSTATION,Substation,IN SERVICE,In service,FAIRFAX,Fairfax,51059,VA,Virginia,USA,38.854428766,-77.219144115,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, http://www.pjm.com/system-map/default.html",2014-08-22,IMAGERY,2015-04-01,4.0,4,230.0,230,230.0,230,Y,Y,Min 230
South Carlyle,SOUTH CARLYLE,116838,ALEXANDRIA,Alexandria,22314,SUBSTATION,Substation,IN SERVICE,In service,ALEXANDRIA,Alexandria,51510,VA,Virginia,USA,38.7991531,-77.060263081,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2014-08-28,IMAGERY,2017-11-30,4.0,4,230.0,230,230.0,230,Y,Y,Min 230
Unknown146176,UNKNOWN146176,146176,ALEXANDRIA,Alexandria,22314,SUBSTATION,Substation,IN SERVICE,In service,ALEXANDRIA,Alexandria,51510,VA,Virginia,USA,38.800564544,-77.040824988,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,2016-08-04,IMAGERY/OTHER,2017-05-12,-999999.0,Unknown,-999999.0,Unknown,-999999.0,Unknown,N,N,Unknown
North Alexandria,NORTH ALEXANDRIA,155934,ALEXANDRIA,Alexandria,22301,SUBSTATION,Substation,IN SERVICE,In service,ALEXANDRIA,Alexandria,51510,VA,Virginia,USA,38.820524474,-77.05197835,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, https://www.alexandriava.gov/uploadedFiles/special/dominion/DVP%20Presentation%2003-23-16%20230%20kV%20Update.pdf",2017-11-30,IMAGERY,2017-11-30,4.0,4,230.0,230,230.0,230,N,N,Min 230
Potomac River,POTOMAC RIVER,146171,ALEXANDRIA,Alexandria,22314,SUBSTATION,Substation,IN SERVICE,In service,ALEXANDRIA,Alexandria,51510,VA,Virginia,USA,38.820891646,-77.042067856,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, http://www.pjm.com/system-map/default.html",2014-08-26,IMAGERY,2015-04-01,1.0,1,230.0,230,230.0,230,N,N,Min 230
Potomac Yard,POTOMAC YARD,146201,ALEXANDRIA,Alexandria,22305,SUBSTATION,Substation,IN SERVICE,In service,ALEXANDRIA,Alexandria,51510,VA,Virginia,USA,38.840282645,-77.050868409,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",2014-08-26,IMAGERY,2014-08-26,4.0,4,230.0,230,230.0,230,Y,Y,Min 230
Glebe,GLEBE,146200,ARLINGTON,Arlington,22202,SUBSTATION,Substation,IN SERVICE,In service,ARLINGTON,Arlington,51013,VA,Virginia,USA,38.841647684,-77.054615944,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",2014-08-26,IMAGERY,2014-08-26,5.0,5,230.0,230,-999999.0,Unknown,Y,N,Unknown
Unknown172762,UNKNOWN172762,172762,ARLINGTON,Arlington,22202,SUBSTATION,Substation,IN SERVICE,In service,ARLINGTON,Arlington,51013,VA,Virginia,USA,38.84816,-77.045381,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2020-04-13,IMAGERY,2020-04-13,-999999.0,Unknown,-999999.0,Unknown,-999999.0,Unknown,N,N,Unknown
Unknown116753,UNKNOWN116753,116753,ARLINGTON,Arlington,22202,SUBSTATION,Substation,NOT AVAILABLE,Not available,ARLINGTON,Arlington,51013,VA,Virginia,USA,38.857761998,-77.056544885,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2014-08-26,UNVERIFIED,2014-08-26,-999999.0,Unknown,-999999.0,Unknown,-999999.0,Unknown,N,N,Unknown
Pentagon,PENTAGON,146172,ARLINGTON,Arlington,22202,SUBSTATION,Substation,IN SERVICE,In service,ARLINGTON,Arlington,51013,VA,Virginia,USA,38.868424354,-77.049466493,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, http://www.pjm.com/system-map/default.html",2014-08-26,IMAGERY,2015-04-01,2.0,2,-999999.0,Unknown,-999999.0,Unknown,N,N,Unknown
Glen Carlyn,GLEN CARLYN,147573,ARLINGTON,Arlington,22205,SUBSTATION,Substation,IN SERVICE,In service,ARLINGTON,Arlington,51013,VA,Virginia,USA,38.869526512,-77.129290846,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, http://www.pjm.com/system-map/default.html",2014-08-26,IMAGERY,2015-04-01,5.0,5,230.0,230,-999999.0,Unknown,Y,N,Unknown
Unknown147583,UNKNOWN147583,147583,FAIRFAX,Fairfax,22031,SUBSTATION,Substation,IN SERVICE,In service,FAIRFAX,Fairfax,51059,VA,Virginia,USA,38.873057043,-77.262947363,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,2016-08-04,IMAGERY/OTHER,2017-05-11,-999999.0,Unknown,-999999.0,Unknown,-999999.0,Unknown,N,N,Unknown
Clarendon,CLARENDON,147572,ARLINGTON,Arlington,22201,SUBSTATION,Substation,IN SERVICE,In service,ARLINGTON,Arlington,51013,VA,Virginia,USA,38.884959597,-77.104638936,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, http://www.pjm.com/system-map/default.html",2014-08-26,IMAGERY,2015-04-01,4.0,4,-999999.0,Unknown,-999999.0,Unknown,N,N,Unknown
Ballston,BALLSTON,147571,ARLINGTON,Arlington,22201,SUBSTATION,Substation,IN SERVICE,In service,ARLINGTON,Arlington,51013,VA,Virginia,USA,38.884982737,-77.0984868,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, http://www.pjm.com/system-map/default.html",2014-08-26,IMAGERY,2015-04-01,2.0,2,-999999.0,Unknown,-999999.0,Unknown,N,N,Unknown
Idylwood,IDYLWOOD,147568,FALLS CHURCH,Falls Church,22043,SUBSTATION,Substation,IN SERVICE,In service,FAIRFAX,Fairfax,51059,VA,Virginia,USA,38.885642438,-77.209608346,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, http://www.pjm.com/system-map/default.html, https://www.dominionenergy.com/library/domcom/media/about-us/electric-projects/power-line-projects/idylwood-at-shreve-road/idylwood-proposed-landscaping-plan.pdf?la=en",2014-08-22,IMAGERY,2019-03-04,8.0,8,230.0,230,230.0,230,Y,Y,Min 230
Falls Church,FALLS CHURCH,116658,ARLINGTON,Arlington,22205,SUBSTATION,Substation,IN SERVICE,In service,ARLINGTON,Arlington,51013,VA,Virginia,USA,38.885727458,-77.157697115,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, https://www.alexandriava.gov/uploadedFiles/special/dominion/DVP%20Presentation%2003-23-16%20230%20kV%20Update.pdf",2014-08-22,IMAGERY,2017-11-30,4.0,4,230.0,230,230.0,230,Y,Y,Min 230
Radnor Heights,RADNOR HEIGHTS,147578,ARLINGTON,Arlington,22201,SUBSTATION,Substation,IN SERVICE,In service,ARLINGTON,Arlington,51013,VA,Virginia,USA,38.885977744,-77.082532363,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, http://www.pjm.com/system-map/default.html",2014-08-28,IMAGERY,2015-04-01,2.0,2,-999999.0,Unknown,-999999.0,Unknown,N,N,Unknown
Unknown139336,UNKNOWN139336,139336,ARLINGTON,Arlington,22201,SUBSTATION,Substation,IN SERVICE,In service,ARLINGTON,Arlington,51013,VA,Virginia,USA,38.886547693,-77.087561921,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,2016-08-04,IMAGERY/OTHER,2017-05-11,-999999.0,Unknown,-999999.0,Unknown,-999999.0,Unknown,N,N,Unknown
Cherrydale,CHERRYDALE,173488,ARLINGTON,Arlington,22207,SUBSTATION,Substation,NOT AVAILABLE,Not available,ARLINGTON,Arlington,51013,VA,Virginia,USA,38.895674293,-77.104457788,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2020-05-01,IMAGERY,2020-05-01,-999999.0,Unknown,-999999.0,Unknown,-999999.0,Unknown,N,N,Unknown
Rosslyn,ROSSLYN,147579,ARLINGTON,Arlington,22209,SUBSTATION,Substation,NOT AVAILABLE,Not available,ARLINGTON,Arlington,51013,VA,Virginia,USA,38.89607909,-77.071536054,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"Internet/Map, http://www.pjm.com/system-map/default.html",2014-08-29,UNVERIFIED,2015-04-01,2.0,2,-999999.0,Unknown,-999999.0,Unknown,N,N,Unknown
Unknown156590,UNKNOWN156590,156590,ARLINGTON,Arlington,22207,SUBSTATION,Substation,IN SERVICE,In service,ARLINGTON,Arlington,51013,VA,Virginia,USA,38.898044864,-77.128467931,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,2017-10-09,IMAGERY,2017-10-16,-999999.0,Unknown,-999999.0,Unknown,-999999.0,Unknown,N,N,Unknown
Unknown147586,UNKNOWN147586,147586,VIENNA,Vienna,22180,SUBSTATION,Substation,IN SERVICE,In service,FAIRFAX,Fairfax,51059,VA,Virginia,USA,38.900825775,-77.264657476,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,2016-08-04,IMAGERY/OTHER,2017-05-11,-999999.0,Unknown,-999999.0,Unknown,-999999.0,Unknown,N,N,Unknown
Clark,CLARK,146796,VIENNA,Vienna,22180,SUBSTATION,Substation,IN SERVICE,In service,FAIRFAX,Fairfax,51059,VA,Virginia,USA,38.907182457,-77.271270315,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",2014-08-22,IMAGERY,2014-08-22,3.0,3,230.0,230,230.0,230,N,N,Min 230
Tysons,TYSONS,147575,VIENNA,Vienna,22182,SUBSTATION,Substation,IN SERVICE,In service,FAIRFAX,Fairfax,51059,VA,Virginia,USA,38.932028209,-77.236891321,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, http://www.pjm.com/system-map/default.html",2014-08-27,IMAGERY,2015-04-01,2.0,2,230.0,230,230.0,230,N,N,Min 230
Hunter,HUNTER,146779,RESTON,Reston,20190,SUBSTATION,Substation,IN SERVICE,In service,FAIRFAX,Fairfax,51059,VA,Virginia,USA,38.948119671,-77.328363929,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, http://www.pjm.com/system-map/default.html",2014-08-27,IMAGERY,2015-04-01,-999999.0,Unknown,-999999.0,Unknown,-999999.0,Unknown,N,N,Unknown
Swinks Mill,SWINKS MILL,147576,MCLEAN,McLean,22102,SUBSTATION,Substation,IN SERVICE,In service,FAIRFAX,Fairfax,51059,VA,Virginia,USA,38.950166047,-77.199502612,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, http://www.pjm.com/system-map/default.html",2014-08-27,IMAGERY,2015-04-01,2.0,2,230.0,230,230.0,230,N,N,Min 230
CIA,CIA,147577,MC LEAN,McLean,22101,SUBSTATION,Substation,IN SERVICE,In service,FAIRFAX,Fairfax,51059,VA,Virginia,USA,38.950446211,-77.148167453,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, http://www.pjm.com/system-map/default.html",2014-08-28,IMAGERY,2015-04-01,2.0,2,230.0,230,230.0,230,N,N,Min 230
Reston,RESTON,146778,RESTON,Reston,20190,SUBSTATION,Substation,IN SERVICE,In service,FAIRFAX,Fairfax,51059,VA,Virginia,USA,38.952913591,-77.34561861,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, http://www.pjm.com/system-map/default.html",2014-08-27,IMAGERY,2015-04-01,7.0,7,230.0,230,230.0,230,Y,Y,Min 230
Dranesville,DRANESVILLE,146786,RESTON,Reston,20194,SUBSTATION,Substation,IN SERVICE,In service,FAIRFAX,Fairfax,51059,VA,Virginia,USA,38.979397877,-77.361558654,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, http://www.pjm.com/system-map/default.html",2014-08-28,IMAGERY,2015-04-01,2.0,2,230.0,230,230.0,230,Y,Y,Min 230
Tap139211,TAP139211,139211,CENTREVILLE,Centreville,20120,TAP,Tap,IN SERVICE,In service,FAIRFAX,Fairfax,51059,VA,Virginia,USA,38.831980078,-77.4667542,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2014-08-27,IMAGERY/OTHER,2015-08-14,3.0,3,230.0,230,230.0,230,Y,Y,Min 230
Johnson DP,JOHNSON DP,146775,CENTREVILLE,Centreville,20121,SUBSTATION,Substation,IN SERVICE,In service,FAIRFAX,Fairfax,51059,VA,Virginia,USA,38.832033437,-77.465746921,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, http://www.pjm.com/system-map/default.html",2014-08-27,IMAGERY,2015-04-01,1.0,1,230.0,230,230.0,230,Y,Y,Min 230
Unknown116770,UNKNOWN116770,116770,CLIFTON,Clifton,20124,SUBSTATION,Substation,IN SERVICE,In service,FAIRFAX,Fairfax,51059,VA,Virginia,USA,38.834809517,-77.399598483,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2014-08-27,IMAGERY,2014-08-27,2.0,2,230.0,230,230.0,230,Y,Y,Min 230
Unknown116771,UNKNOWN116771,116771,FAIRFAX,Fairfax,22033,SUBSTATION,Substation,IN SERVICE,In service,FAIRFAX,Fairfax,51059,VA,Virginia,USA,38.874558466,-77.372146379,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2014-08-27,IMAGERY,2014-08-27,2.0,2,230.0,230,230.0,230,Y,Y,Min 230
Cub-Run DP,CUB-RUN DP,146341,CENTREVILLE,Centreville,20120,SUBSTATION,Substation,IN SERVICE,In service,FAIRFAX,Fairfax,51059,VA,Virginia,USA,38.875095574,-77.470410942,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, http://www.pjm.com/system-map/default.html",2014-08-26,IMAGERY,2015-04-01,1.0,1,230.0,230,230.0,230,Y,Y,Min 230
Tap139208,TAP139208,139208,CENTREVILLE,Centreville,20120,TAP,Tap,IN SERVICE,In service,FAIRFAX,Fairfax,51059,VA,Virginia,USA,38.875625004,-77.47101473,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2014-08-26,IMAGERY/OTHER,2015-08-14,3.0,3,230.0,230,230.0,230,Y,Y,Min 230
Unknown116835,UNKNOWN116835,116835,CHANTILLY,Chantilly,20151,SUBSTATION,Substation,IN SERVICE,In service,FAIRFAX,Fairfax,51059,VA,Virginia,USA,38.88718597,-77.457547152,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,2014-08-28,IMAGERY,2014-08-28,4.0,4,230.0,230,230.0,230,N,N,Min 230
Walney,WALNEY,146782,FAIRFAX,Fairfax,22033,SUBSTATION,Substation,IN SERVICE,In service,FAIRFAX,Fairfax,51059,VA,Virginia,USA,38.893655804,-77.411585226,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, http://www.pjm.com/system-map/default.html",2014-08-28,IMAGERY,2015-04-01,2.0,2,230.0,230,230.0,230,N,N,Min 230
